,query acc.,query length,subject accs.,subject length,evalue,bit score,q. start,q. end,% query coverage per hsp,s. start,s. end,subject title,family
275,1.A.12.3.2-B7LBF5,214,CDD:239344,76.0,3.35e-06,43.6,23,84,29.0,16.0,76.0,"cd03046, GST_N_GTT1_like, GST_N family, Saccharomyces cerevisiae GTT1-like subfamily; composed of predominantly uncharacterized proteins with similarity to the S. cerevisiae GST protein, GTT1, and the Schizosaccharomyces pombe GST-III. GSTs are cytosolic dimeric proteins involved in cellular detoxification by catalyzing the conjugation of glutathione (GSH) with a wide range of endogenous and xenobiotic alkylating agents, including carcinogens, therapeutic drugs, environmental toxins and products of oxidative stress. GSTs also show GSH peroxidase activity and are involved in the synthesis of prostaglandins and leukotrienes. The GST fold contains an N-terminal TRX-fold domain and a C-terminal alpha helical domain, with an active site located in a cleft between the two domains. GTT1, a homodimer, exhibits GST activity with standard substrates and associates with the endoplasmic reticulum. Its expression is induced after diauxic shift and remains high throughout the stationary phase. S. pombe GST-III is implicated in the detoxification of various metals.",1.A.12
276,1.A.12.3.2-B7LBF5,214,CDD:239357,73.0,5.52e-06,42.7,6,83,36.0,1.0,73.0,"cd03059, GST_N_SspA, GST_N family, Stringent starvation protein A (SspA) subfamily; SspA is a RNA polymerase (RNAP)-associated protein required for the lytic development of phage P1 and for stationary phase-induced acid tolerance of E. coli. It is implicated in survival during nutrient starvation. SspA adopts the GST fold with an N-terminal TRX-fold domain and a C-terminal alpha helical domain, but it does not bind glutathione (GSH) and lacks GST activity. SspA is highly conserved among gram-negative bacteria. Related proteins found in Neisseria (called RegF), Francisella and Vibrio regulate the expression of virulence factors necessary for pathogenesis.",1.A.12
277,1.A.12.3.2-B7LBF5,214,CDD:239341,73.0,6.29e-06,42.6,15,79,30.0,9.0,72.0,"cd03043, GST_N_1, GST_N family, unknown subfamily 1; composed of uncharacterized proteins, predominantly from bacteria, with similarity to GSTs. GSTs are cytosolic dimeric proteins involved in cellular detoxification by catalyzing the conjugation of glutathione (GSH) with a wide range of endogenous and xenobiotic alkylating agents, including carcinogens, therapeutic drugs, environmental toxins and products of oxidative stress. GSTs also show GSH peroxidase activity and are involved in the synthesis of prostaglandins and leukotrienes. The GST fold contains an N-terminal TRX-fold domain and a C-terminal alpha helical domain, with an active site located in a cleft between the two domains.",1.A.12
278,1.A.12.3.2-B7LBF5,214,CDD:166114,214.0,1.65e-05,44.2,28,84,27.0,23.0,79.0,"PLN02473, PLN02473, glutathione S-transferase.",1.A.12
279,1.A.12.3.2-B7LBF5,214,CDD:166036,215.0,1.81e-05,44.1,13,83,33.0,9.0,77.0,"PLN02395, PLN02395, glutathione S-transferase.",1.A.12
280,1.A.12.3.2-B7LBF5,214,CDD:239343,74.0,6.05e-05,39.9,16,79,30.0,9.0,72.0,"cd03045, GST_N_Delta_Epsilon, GST_N family, Class Delta and Epsilon subfamily; GSTs are cytosolic dimeric proteins involved in cellular detoxification by catalyzing the conjugation of glutathione (GSH) with a wide range of endogenous and xenobiotic alkylating agents, including carcinogens, therapeutic drugs, environmental toxins and products of oxidative stress. GSTs also show GSH peroxidase activity and are involved in the synthesis of prostaglandins and leukotrienes. The GST fold contains an N-terminal TRX-fold domain and a C-terminal alpha helical domain, with an active site located in a cleft between the two domains. The class Delta and Epsilon subfamily is made up primarily of insect GSTs, which play major roles in insecticide resistance by facilitating reductive dehydrochlorination of insecticides or conjugating them with GSH to produce water-soluble metabolites that are easily excreted. They are also implicated in protection against cellular damage by oxidative stress.",1.A.12
281,1.A.12.3.2-B7LBF5,214,CDD:239355,77.0,0.000171,38.7,20,83,30.0,12.0,76.0,"cd03057, GST_N_Beta, GST_N family, Class Beta subfamily; GSTs are cytosolic dimeric proteins involved in cellular detoxification by catalyzing the conjugation of glutathione (GSH) with a wide range of endogenous and xenobiotic alkylating agents, including carcinogens, therapeutic drugs, environmental toxins and products of oxidative stress. The GST fold contains an N-terminal TRX-fold domain and a C-terminal alpha helical domain, with an active site located in a cleft between the two domains. Unlike mammalian GSTs which detoxify a broad range of compounds, the bacterial class Beta GSTs exhibit limited GSH conjugating activity with a narrow range of substrates. In addition to GSH conjugation, they also bind antibiotics and reduce the antimicrobial activity of beta-lactam drugs. The structure of the Proteus mirabilis enzyme reveals that the cysteine in the active site forms a covalent bond with GSH.",1.A.12
282,1.A.12.3.2-B7LBF5,214,CDD:239354,73.0,0.000255,38.3,30,79,23.0,23.0,72.0,"cd03056, GST_N_4, GST_N family, unknown subfamily 4; composed of uncharacterized bacterial proteins with similarity to GSTs. GSTs are cytosolic dimeric proteins involved in cellular detoxification by catalyzing the conjugation of glutathione (GSH) with a wide range of endogenous and xenobiotic alkylating agents, including carcinogens, therapeutic drugs, environmental toxins and products of oxidative stress. GSTs also show GSH peroxidase activity and are involved in the synthesis of prostaglandins and leukotrienes. The GST fold contains an N-terminal TRX-fold domain and a C-terminal alpha helical domain, with an active site located in a cleft between the two domains.",1.A.12
283,1.A.12.3.2-B7LBF5,214,CDD:239346,81.0,0.00028,38.3,6,83,36.0,2.0,79.0,"cd03048, GST_N_Ure2p_like, GST_N family, Ure2p-like subfamily; composed of the Saccharomyces cerevisiae Ure2p and related GSTs. Ure2p is a regulator for nitrogen catabolism in yeast. It represses the expression of several gene products involved in the use of poor nitrogen sources when rich sources are available. A transmissible conformational change of Ure2p results in a prion called [Ure3], an inactive, self-propagating and infectious amyloid. Ure2p displays a GST fold containing an N-terminal TRX-fold domain and a C-terminal alpha helical domain, with an active site located in a cleft between the two domains. The N-terminal TRX-fold domain is sufficient to induce the [Ure3] phenotype and is also called the prion domain of Ure2p. In addition to its role in nitrogen regulation, Ure2p confers protection to cells against heavy metal ion and oxidant toxicity, and shows glutathione (GSH) peroxidase activity. Characterized GSTs in this subfamily include Aspergillus fumigatus GSTs 1 and 2, and Schizosaccharomyces pombe GST-I. GSTs are cytosolic dimeric proteins involved in cellular detoxification by catalyzing the conjugation of GSH with a wide range of endogenous and xenobiotic alkylating agents, including carcinogens, therapeutic drugs, environmental toxins and products of oxidative stress. GSTs also show GSH peroxidase activity and are involved in the synthesis of prostaglandins and leukotrienes.",1.A.12
284,1.A.12.3.2-B7LBF5,214,CDD:182533,201.0,0.000692,39.3,20,82,29.0,12.0,76.0,"PRK10542, PRK10542, glutathionine S-transferase; Provisional.",1.A.12
285,1.A.12.3.2-B7LBF5,214,CDD:198303,115.0,0.000761,37.9,99,207,51.0,4.0,114.0,"cd03194, GST_C_3, C-terminal, alpha helical domain of an unknown subfamily 3 of Glutathione S-transferases.  Glutathione S-transferase (GST) C-terminal domain family, unknown subfamily 3; composed of uncharacterized proteins with similarity to GSTs. GSTs are cytosolic dimeric proteins involved in cellular detoxification by catalyzing the conjugation of glutathione (GSH) with a wide range of endogenous and xenobiotic alkylating agents, including carcinogens, therapeutic drugs, environmental toxins, and products of oxidative stress. GSTs also show GSH peroxidase activity and are involved in the synthesis of prostaglandins and leukotrienes. The GST fold contains an N-terminal thioredoxin-fold domain and a C-terminal alpha helical domain, with an active site located in a cleft between the two domains. GSH binds to the N-terminal domain while the hydrophobic substrate occupies a pocket in the C-terminal domain.",1.A.12
286,1.A.12.1.1-P35526,1,CDD238319,,2.19e-08,,216,278,,,,,1.A.12
287,1.A.12.1.1-P35526,1,CDD433184,,3.52e-12,,217,280,,,,,1.A.12
288,1.A.12.1.1-P35526,1,CDD166458,,1.66e-22,,169,423,,,,,1.A.12
289,1.A.12.1.1-P35526,1,CDD198286,,0.001,,303,406,,,,,1.A.12
290,1.A.12.1.1-P35526,1,CDD166019,,9.76e-15,,201,416,,,,,1.A.12
291,1.A.12.1.1-P35526,1,CDD198331,,6.089999999999999e-60,,293,432,,,,,1.A.12
292,1.A.12.1.1-P35526,1,CDD198334,,1.8e-75,,293,433,,,,,1.A.12
293,1.A.12.1.1-P35526,1,CDD198330,,1.73e-97,,293,434,,,,,1.A.12
294,1.A.12.1.1-P35526,1,CDD198333,,3.7e-67,,295,432,,,,,1.A.12
295,1.A.12.1.1-P35526,1,CDD239357,,0.000309,,216,279,,,,,1.A.12
296,1.A.12.1.1-P35526,1,CDD129941,,7.400000000000001e-160,,199,435,,,,,1.A.12
297,1.A.12.1.1-P35526,1,CDD198329,,2.26e-79,,293,434,,,,,1.A.12
298,1.A.12.1.1-P35526,1,CDD239359,,1.6800000000000002e-56,,199,286,,,,,1.A.12
299,1.A.12.1.1-P35526,1,CDD198310,,2.93e-12,,295,423,,,,,1.A.12
300,1.A.12.1.1-P35526,1,CDD198332,,8.32e-54,,293,427,,,,,1.A.12
301,1.A.12.1.1-P35526,1,CDD433190,,4.89e-05,,217,280,,,,,1.A.12
302,1.A.12.1.1-P35526,1,CDD198307,,5.43e-60,,293,428,,,,,1.A.12
303,1.A.12.1.1-P35526,1,CDD223698,,0.000228,,216,413,,,,,1.A.12
304,1.A.12.1.2-O00299,1,CDD238319,,1.12e-10,,23,85,,,,,1.A.12
305,1.A.12.1.2-O00299,1,CDD433184,,5.75e-12,,24,86,,,,,1.A.12
306,1.A.12.1.2-O00299,1,CDD166458,,3.43e-26,,20,229,,,,,1.A.12
307,1.A.12.1.2-O00299,1,CDD198286,,0.000142,,80,210,,,,,1.A.12
308,1.A.12.1.2-O00299,1,CDD166019,,7.62e-22,,8,229,,,,,1.A.12
309,1.A.12.1.2-O00299,1,CDD198331,,2.84e-63,,100,238,,,,,1.A.12
310,1.A.12.1.2-O00299,1,CDD198334,,1.4000000000000002e-72,,100,238,,,,,1.A.12
311,1.A.12.1.2-O00299,1,CDD198330,,4.63e-75,,100,240,,,,,1.A.12
312,1.A.12.1.2-O00299,1,CDD198333,,5.91e-102,,100,238,,,,,1.A.12
313,1.A.12.1.2-O00299,1,CDD239357,,0.000197,,23,85,,,,,1.A.12
314,1.A.12.1.2-O00299,1,CDD129941,,3.19e-162,,6,241,,,,,1.A.12
315,1.A.12.1.2-O00299,1,CDD198329,,8.7e-81,,100,240,,,,,1.A.12
316,1.A.12.1.2-O00299,1,CDD239359,,8.93e-55,,3,93,,,,,1.A.12
317,1.A.12.1.2-O00299,1,CDD198310,,3e-18,,101,229,,,,,1.A.12
318,1.A.12.1.2-O00299,1,CDD198332,,4.0199999999999994e-61,,101,233,,,,,1.A.12
319,1.A.12.1.2-O00299,1,CDD433190,,0.00076,,18,94,,,,,1.A.12
320,1.A.12.1.2-O00299,1,CDD198307,,5.52e-63,,100,234,,,,,1.A.12
321,1.A.12.1.2-O00299,1,CDD223698,,2.4e-18,,18,231,,,,,1.A.12
322,1.A.12.1.3-Q53G01,1,CDD238319,,1.47e-08,,31,93,,,,,1.A.12
323,1.A.12.1.3-Q53G01,1,CDD433184,,1.23e-12,,32,95,,,,,1.A.12
324,1.A.12.1.3-Q53G01,1,CDD166458,,4.19e-25,,16,237,,,,,1.A.12
325,1.A.12.1.3-Q53G01,1,CDD198286,,2.9e-46,,85,220,,,,,1.A.12
326,1.A.12.1.3-Q53G01,1,CDD166019,,1.85e-18,,16,230,,,,,1.A.12
327,1.A.12.1.3-Q53G01,1,CDD198331,,1.51e-65,,108,246,,,,,1.A.12
328,1.A.12.1.3-Q53G01,1,CDD198334,,1.9700000000000002e-79,,108,247,,,,,1.A.12
329,1.A.12.1.3-Q53G01,1,CDD198330,,1.1899999999999998e-104,,108,248,,,,,1.A.12
330,1.A.12.1.3-Q53G01,1,CDD198333,,3.6600000000000005e-73,,110,246,,,,,1.A.12
331,1.A.12.1.3-Q53G01,1,CDD239357,,6.22e-05,,31,94,,,,,1.A.12
332,1.A.12.1.3-Q53G01,1,CDD129941,,8.72e-164,,14,249,,,,,1.A.12
333,1.A.12.1.3-Q53G01,1,CDD198329,,6.8700000000000005e-87,,108,248,,,,,1.A.12
334,1.A.12.1.3-Q53G01,1,CDD239359,,9.4e-61,,11,101,,,,,1.A.12
335,1.A.12.1.3-Q53G01,1,CDD198310,,3.5e-14,,110,237,,,,,1.A.12
336,1.A.12.1.3-Q53G01,1,CDD198332,,2.5600000000000003e-58,,108,241,,,,,1.A.12
337,1.A.12.1.3-Q53G01,1,CDD433190,,8.17e-06,,32,95,,,,,1.A.12
338,1.A.12.1.3-Q53G01,1,CDD198307,,2.4499999999999998e-62,,108,242,,,,,1.A.12
339,1.A.12.1.3-Q53G01,1,CDD223698,,7.61e-05,,31,227,,,,,1.A.12
340,1.A.12.1.4-Q96NY7,1,CDD238319,,5.4000000000000005e-27,,484,548,,,,,1.A.12
341,1.A.12.1.4-Q96NY7,1,CDD433184,,6.1e-18,,486,550,,,,,1.A.12
342,1.A.12.1.4-Q96NY7,1,CDD166458,,7.9699999999999995e-25,,484,685,,,,,1.A.12
